id,name,street,street2,zipcode,city,state,county,country,latitude,longitude,type,description,url,phone,email,archived,status,activityCnt,activityName,role,contactNames,contactEmails,sectionCnt,courses,unitCnt,unitNames,externalId,portal_name,programs
555c970f-7053-4146-6102-569cd69836ef,Archdiocese of Indianapolis: Seton Catholic High School,233 S 5th St,,47374,Richmond,IN,Wayne,US,39.82501,-84.89538,education: k-12,,http://setonschools.org/,(765) 965-6956,,False,approved,3,"['Advanced College Project: BIOL-L 100', 'Advanced College Project: MATH-M 119', 'Advanced College Project: CHEM-C 101/121']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ']","['', '', '']",0,,4,"['Chemistry', 'School of Natural Science & Mathematics', 'Mathematics', 'Political Science']",D842,East,Advanced College Project
09e7b828-ef45-4fbc-7307-6e8bc1438bc3,Blue River Valley Schools: Blue River Valley Jr-Sr High Sch,4741 N Viking Trail,,47362,New Castle,IN,Henry,US,40.001945,-85.328943,education: k-12,,http://www.brv.k12.in.us/jr-sr-high/jr-sr-high-school,(765) 836-4811,,False,approved,2,"['Advanced College Project: BIOL-L 100', 'Advanced College Project: MATH-M 215']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ']","['', '']",0,,2,"['School of Natural Science & Mathematics', 'Mathematics']",2801,East,Advanced College Project
e95bfefc-6091-444e-47bb-7aabb8f1289f,C A Beard Memorial School Corp: Knightstown High School,8149 W US Hwy 40,,46148,Knightstown,IN,Henry,US,39.793,-85.542116,education: k-12,,http://www.cabeard.k12.in.us/,(765) 345-5153,,False,approved,2,"['Advanced College Project: ENG-W 131', 'Advanced College Project: SPCH-S 121']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ']","['', '']",0,,2,"['Speech', 'English']",2869,East,Advanced College Project
fb81ff7c-4fb5-4d3e-4b09-fbc2d23db1e0,Decatur County Community Schools: North Decatur Jr-Sr High School,3172 N SR 3,,47240,Greensburg,IN,Decatur,US,39.34,-85.49,education: k-12,,http://ndhs.decaturco.k12.in.us,(812) 663-4204,,False,approved,1,['Advanced College Project: SPCH-S 121'],"{""Co-educate students"",""Evaluate or provide feedback on students' work""}",[' '],[''],0,,1,['Speech'],1267,East,Advanced College Project
44969507-70c7-4dae-4baa-70f9a6a1d75e,Decatur County Community Schools: South Decatur Jr-Sr High School,8885 S SR 3,,47240,Greensburg,IN,Decatur,US,39.207104,-85.57854,education: k-12,,http://sdhs.decaturco.k12.in.us,(812) 591-3330,,False,approved,1,['Advanced College Project: ENG-W 131'],"{""Co-educate students"",""Evaluate or provide feedback on students' work""}",[' '],[''],0,,1,['English'],1263,East,Advanced College Project
0a18a340-a2eb-49d1-62f1-af90c9cb19ae,Eaton Community Schools,306 Eaton Lewisburg Rd,,45320,Eaton,OH,Preble,US,39.76331,-84.63087,education: k-12,,http://www.eaton.k12.oh.us/,,,False,approved,3,"['Advanced College Project: GEOL-G 104', 'Advanced College Project: GEOL-G 103', 'Advanced College Project: PHYS-P 221']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ']","['', '', '']",0,,2,"['Physics', 'Geology', 'Geology']",,East,Advanced College Project
e1503863-da11-44a5-7cf3-24151d3925b1,Fayette County School Corporation: Connersville Sr High School,1100 Spartan Dr,,47331,Connersville,IN,Fayette,US,39.636788,-85.161141,education: k-12,,http://fayette.k12.in.us/chs/,(765) 825-1151,,False,approved,6,"['Advanced College Project: HIST-H 106', 'Advanced College Project: POLS-Y 103', 'Advanced College Project: ENG-W 131', 'Advanced College Project: MATH-M 215', 'Advanced College Project: SPCH-S 121', 'Advanced College Project: HIST-H 105']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ', ' ', ' ', ' ']","['', '', '', '', '', '']",0,,5,"['History', 'Mathematics', 'History', 'Political Science', 'Speech', 'English']",1889,East,Advanced College Project
301006e3-29aa-42c8-7b65-00a383cde3f6,Franklin County Community Sch Corp: Franklin County High,1 Wildcat Ln,,47012,Brookville,IN,Franklin,US,39.428687,-84.99873,education: k-12,,http://www.fccsc.k12.in.us/fchs,(765) 647-4101,,False,approved,2,"['Advanced College Project: ENG-W 131', 'Advanced College Project: SPCH-S 121']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ']","['', '']",0,,2,"['English', 'Speech']",2083,East,Advanced College Project
b3a1649b-1c46-4c74-7301-29c925b18ea5,Jay School Corporation: Jay County High School,2072 W SR 67,,47371,Portland,IN,Jay,US,40.429739,-85.023298,education: k-12,,http://www.jayschools.k12.in.us/highschool/jay_county_high_school.htm,(260) 726-9306,,False,approved,5,"['Advanced College Project: GER-G 250', 'Advanced College Project: GER-G 150', 'Advanced College Project: GER-G 200', 'Advanced College Project: MATH-M 215', 'Advanced College Project: CHEM-C 101/121']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ', ' ', ' ']","['', '', '', '', '']",0,,3,"['Chemistry', 'Germanic Languages', 'Mathematics', 'Germanic Languages', 'Germanic Languages']",3239,East,Advanced College Project
0afe6084-71c9-42bb-6608-51b419adbf55,Monroe Central School Corp: Monroe Central Jr-Sr High School,1878 N CR 1000 W,,47368,Parker City,IN,Randolph,US,40.19,-85.21,education: k-12,,http://www.monroecentral.org/highschool,(765) 468-7545,,False,approved,8,"['Advanced College Project: BIOL-L 100', 'Advanced College Project: ENG-L 202', 'Advanced College Project: ENG-W 131', 'Advanced College Project: SPAN-S 250', 'Advanced College Project: MATH-M 215', 'Advanced College Project: MATH-M 125', 'Advanced College Project: MATH-M 126', 'Advanced College Project: SPAN-S 200']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']","['', '', '', '', '', '', '', '']",0,,4,"['Spanish', 'Spanish', 'Mathematics', 'School of Natural Science & Mathematics', 'English', 'English', 'Mathematics', 'Mathematics']",7151,East,Advanced College Project
