id,name,street,street2,zipcode,city,state,county,country,latitude,longitude,type,description,url,phone,email,archived,status,activityCnt,activityName,role,contactNames,contactEmails,sectionCnt,courses,unitCnt,unitNames,externalId,portal_name,programs
ff8f82f7-a8c0-4c0b-47f9-9ab6253f6160,Archdiocese of Indianapolis: Bishop Chatard High School,5885 N Crittenden Ave,,46220,Indianapolis,IN,Marion,US,39.86169,-86.12807,education: k-12,,http://www.bishopchatard.org,(317) 251-1451,,False,approved,2,"['Advanced College Project: MATH-M 118', 'Advanced College Project: COLL-P 155']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ']","['', '']",0,,3,"['Department of Mathematics', 'College of Arts and Sciences', 'Department of Speech, Language and Hearing Sciences']",C705,Bloomington,Advanced College Project
32ad7e43-2c18-424b-47ba-a8f7bf11c0ce,Archdiocese of Indianapolis: Cardinal Ritter High School,3360 W 30th St,,46222,Indianapolis,IN,Marion,US,39.812551,-86.21559,education: k-12,,https://www.cardinalritter.org/,(317) 924-4333,,False,approved,3,"['Advanced College Project: CHEM-C 101/121', 'Advanced College Project: COLL-P 155', 'Advanced College Project: BIOL-L 100']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ']","['', '', '']",0,,4,"['Department of Biology', 'Department of Chemistry', 'Department of Speech, Language and Hearing Sciences', 'College of Arts and Sciences']",C715,Bloomington,Advanced College Project
7fe0ff64-45d9-4b81-58fa-7c330b784e4a,Archdiocese of Indianapolis: Cathedral High School,5225 E 56th St,,46226,Indianapolis,IN,Marion,US,39.852975,-86.081886,education: k-12,,http://www.gocathedral.com/,(317) 542-1481,,False,approved,4,"['Advanced College Project: HIST-H 105', 'Advanced College Project: HIST-H 106', 'Advanced College Project: ENG-L 202', 'Advanced College Project: COLL-P 155']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ', ' ']","['', '', '', '']",0,,4,"['Department of Speech, Language and Hearing Sciences', 'Department of History', 'Department of History', 'College of Arts and Sciences', 'Department of English']",C700,Bloomington,Advanced College Project
292fa85a-f76f-4510-4033-c56f29a1d1e5,Archdiocese of Indianapolis: Providence Cristo Rey High School,75 N Belleview Pl,,46222,Indianapolis,IN,Marion,US,39.767552,-86.202463,education: k-12,,https://cristoreyindy.org,(317) 860-1000,,False,approved,3,"['Advanced College Project: HIST-H 105', 'Advanced College Project: HIST-H 106', 'Advanced College Project: CHEM-C 101/121']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ']","['', '', '']",0,,2,"['Department of Chemistry', 'Department of History', 'Department of History']",C623,Bloomington,Advanced College Project
61fce0bc-3374-4c74-50b5-234d25c2708b,Archdiocese of Indianapolis: Roncalli High School,3300 Prague Rd,,46227,Indianapolis,IN,Marion,US,39.690498,-86.107314,education: k-12,,http://www.roncalli.org,(317) 787-8277,,False,approved,1,['Advanced College Project: CHEM-C 101/121'],"{""Co-educate students"",""Evaluate or provide feedback on students' work""}",[' '],[''],0,,1,['Department of Chemistry'],C320,Bloomington,Advanced College Project
ebabdd13-f142-4d96-55b1-e6a77478c3ef,Archdiocese of Indianapolis: Scecina Memorial High School,5000 Nowland Ave,,46201,Indianapolis,IN,Marion,US,39.786942,-86.085335,education: k-12,,http://www.scecina.org,(317) 356-6377,,False,approved,1,['Advanced College Project: CHEM-C 101/121'],"{""Co-educate students"",""Evaluate or provide feedback on students' work""}",[' '],[''],0,,1,['Department of Chemistry'],C710,Bloomington,Advanced College Project
ed588de2-5688-4301-5152-4768f4ff4c56,Argos Community Schools: Argos Comm Jr-Sr High School,500 Yearick Ave,,46501,Argos,IN,Marshall,US,41.241654,-86.252811,education: k-12,,http://www.argos.k12.in.us,(574) 892-5137,,False,approved,3,"['Advanced College Project: HIST-H 105', 'Advanced College Project: HIST-H 106', 'Advanced College Project: COLL-P 155']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ']","['', '', '']",0,,3,"['College of Arts and Sciences', 'Department of History', 'Department of Speech, Language and Hearing Sciences', 'Department of History']",5937,Bloomington,Advanced College Project
bdbc1da6-8378-4377-49ca-7b0049e02efe,Bartholomew Con School Corp: Columbus East High School,230 S Marr Rd,,47201,Columbus,IN,Bartholomew,US,39.192923,-85.886383,education: k-12,,http://www.bcsc.k12.in.us/easths/site/default.asp,(812) 376-4369,,False,approved,4,"['Advanced College Project: HIST-H 105', 'Advanced College Project: HIST-H 106', 'Advanced College Project: MATH-M 118', 'Advanced College Project: BIOL-L 100']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ', ' ']","['', '', '', '']",0,,3,"['Department of Biology', 'Department of History', 'Department of History', 'Department of Mathematics']",0399,Bloomington,Advanced College Project
a5675f1b-40e1-4e1f-507a-b76b2c69034c,Bartholomew Con School Corp: Columbus North High School,1400 25th St,,47201,Columbus,IN,Bartholomew,US,39.224394,-85.912553,education: k-12,,http://www.bcsc.k12.in.us/northhs/site/default.asp,(812) 376-4432,,False,approved,3,"['Advanced College Project: ENG-L 202', 'Advanced College Project: PHYS-P 221', 'Advanced College Project: BIOL-L 100']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ']","['', '', '']",0,,3,"['Department of Biology', 'Department of Physics', 'Department of English']",0397,Bloomington,Advanced College Project
bc613f3c-a50c-4754-79a3-cb4902b10fe2,Beech Grove City Schools: Beech Grove Sr High School,5330 Hornet Ave,,46107,Beech Grove,IN,Marion,US,39.71135,-86.07782,education: k-12,,http://www.bgcs.k12.in.us/bghs/bghs.htm,(317) 786-1447,,False,approved,4,"['Advanced College Project: MATH-M 125', 'Advanced College Project: COLL-P 155', 'Advanced College Project: MATH-M 211', 'Advanced College Project: MATH-M 126']","{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""},{""Co-educate students"",""Evaluate or provide feedback on students' work""}","[' ', ' ', ' ', ' ']","['', '', '', '']",0,,3,"['Department of Speech, Language and Hearing Sciences', 'Department of Mathematics', 'Department of Mathematics', 'Department of Mathematics', 'College of Arts and Sciences']",5449,Bloomington,Advanced College Project
