id,name,street,street2,zipcode,city,state,county,country,latitude,longitude,type,description,url,phone,email,archived,status,activityCnt,activityName,role,contactNames,contactEmails,sectionCnt,courses,unitCnt,unitNames,externalId,portal_name,programs
fdcfa96a-9838-4770-47d7-8b1b293f464b,Avon Community School Corp: Avon High School,7575 E CR 150 S,,46123,Avon,IN,Hendricks,US,39.76,-86.33,education: k-12,,http://www.avon-schools.org/Domain/8,(317) 544-5000,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],2737,Indianapolis,Seamless Admissions
40bd4738-bb0d-45d1-7077-9a85cb26864b,Charles A Tindley Accelerated School,3960 Meadows Dr,,46205,Indianapolis,IN,Marion,US,39.830119,-86.115045,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],6208,Indianapolis,Seamless Admissions
731da3b9-7c47-461e-40bf-85a6c6070e22,Christel House Academy South,2717 S East St,,46225,Indianapolis,IN,Marion,US,39.728012,-86.148281,education: k-12,,http://chacademy.org/south/index.html,(317) 783-4690,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5874,Indianapolis,Seamless Admissions
9db19acc-57ac-4b5d-7805-f4a83bd5dc5e,Christel House Academy West,55 N Tibbs Ave,,46222,Indianapolis,IN,Marion,US,39.767508,-86.212748,education: k-12,,http://chacademy.org/west/index.html,(317) 783-4901,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5871,Indianapolis,Seamless Admissions
32154b46-692b-426b-53dd-23d23fb2437d,GEO Next Generation Academy,4002 N Franklin Rd,,46226,Indianapolis,IN,Marion,US,39.830581,-86.029469,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],9966,Indianapolis,Seamless Admissions
8502e419-2418-496a-75c2-1d283604242f,Herron High School,110 E 16th St,,46202,Indianapolis,IN,Marion,US,39.788995,-86.155416,education: k-12,,http://www.herronhighschool.org/,(317) 231-0010,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5724,Indianapolis,Seamless Admissions
af33503a-415c-478d-4a94-a7898da6ae5e,Herron-Riverside High School,3010 N White River Pkwy E Dr,,46208,Rocky Ripple,18,Marion County,US,39.809976,-86.193244,education: k-12,,https://www.herronriverside.org/,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],,Indianapolis,Seamless Admissions
f3036ba2-dd92-4556-6935-9705959ef290,Indianapolis Metropolitan High School,1635 W Michigan St,,46222,Indianapolis,IN,Marion,US,39.77433,-86.19274,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5664,Indianapolis,Seamless Admissions
9858654b-3edf-4c2e-4098-de4e950838ea,Indianapolis Public Schools,120 E Walnut St,,46204-1389,Indianapolis,IN,Marion,US,39.777277,-86.154587,education: k-12,,http://www.myips.org,(317) 226-4411,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5385,Indianapolis,Seamless Admissions
caeeb74e-d775-449d-4746-bb06bdcc544f,Indianapolis Public Schools: Arsenal Technical High School,1500 E Michigan St,,46201,Indianapolis,IN,Marion,US,39.776231,-86.134912,education: k-12,,https://schools.myips.org/arsenaltech/,(317) 693-5300,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5462,Indianapolis,Seamless Admissions
06030b66-72d2-41dc-7c2f-caf2b4ae6984,Indianapolis Public Schools: Crispus Attucks High School,1140 Dr M Luther King Jr St,,46202,Indianapolis,IN,Marion,US,39.77,-86.17,education: k-12,,https://www.myips.org/cammhs,(317) 226-2800,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5474,Indianapolis,Seamless Admissions
9bf40994-6a3c-4ae6-52d4-ca927529aea7,Indianapolis Public Schools: George Washington High School,2215 W Washington St,,46202,Indianapolis,IN,Marion,US,39.763834,-86.197061,education: k-12,,https://www.myips.org/gwchs,(317) 693-5555,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5644,Indianapolis,Seamless Admissions
b7491e44-96bd-48de-47c8-06c48294dde1,Indianapolis Public Schools: Shortridge High School,3401 N Meridian,,46208,Indianapolis,IN,Marion,US,39.81818,-86.155429,education: k-12,,https://www.myips.org/shs,(317) 226-2810,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5492,Indianapolis,Seamless Admissions
21f3ab01-7cf4-4567-7af6-4681a77d07ee,Irvington Preparatory Academy,5751 E. University Avenue,,46219,Indianapolis,IN,Marion County,US,39.765663,-86.068235,education: k-12,,https://www.ics-charter.org/irvington-preparatory-academy/,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],9330-1537,Indianapolis,Seamless Admissions
41b6a463-c5bf-429b-661c-6b332e7fcf0c,KIPP Indy Legacy High,2255 N Ralston Ave,,46218,Indianapolis,IN,Marion,US,39.79954,-86.13092,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],9138,Indianapolis,Seamless Admissions
b3ce6e3e-0c09-4c74-64a8-ffafdef66700,M S D Decatur Township: Decatur Central High School,5251 Kentucky Ave,,46221,Indianapolis,IN,Marion,US,39.685171,-86.27087,education: k-12,,http://www.decaturproud.org/central-high,(317) 856-5288,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5177,Indianapolis,Seamless Admissions
d797f707-de3f-4024-6cb0-09cd9d1808ec,M S D Lawrence Township: Lawrence Central High School,7300 E 56th St,,46226,Indianapolis,IN,Marion,US,39.85622,-86.039746,education: k-12,,http://www.ltschools.org,(317) 964-7400,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5275,Indianapolis,Seamless Admissions
8eb1148a-64eb-45b9-58b4-99d3ad9dce05,M S D Lawrence Township: Lawrence North High School,7802 N Hague Rd,,46256,Indianapolis,IN,Marion,US,39.89833,-86.0331,education: k-12,,https://www.ltschools.org,(317) 964-7700,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5276,Indianapolis,Seamless Admissions
7e5808b2-a241-48ac-78bd-1856a7491949,M S D Pike Township Schools: Pike High School,5401 W 71st St,,46268,Indianapolis,IN,Marion,US,39.878595,-86.25378,education: k-12,"<p>Pike Township aims to: develop an intrinsic passion for learning in and beyond school; take ownership and develop independence through choice and participation in authentic learning environments; challenge their intellectual curiosity using inquiry, critical thinking, multiple perspectives and problem solving communicate their thoughts and ideas effectively through shared dialogue and collaboration; develop global understanding and respect of various cultures; accept risks in order to be an agent of change in society; reflect on their learning and see innovative possibilities</p>",http://www.pike.k12.in.us/,(317) 291-5250,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],,Indianapolis,Seamless Admissions
13f360ea-5391-40f0-4d29-08d2a151bdd1,M S D Warren Township: Warren Central High School,9500 E 16th St,,46229,Indianapolis,IN,Marion,US,39.793587,-86.000607,education: k-12,,http://wchs.warren.k12.in.us/,(317) 532-6200,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5361,Indianapolis,Seamless Admissions
f771f055-0ecc-47b9-4c2b-ad23b5b204c9,M S D Wayne Township: Achieve Virtual Education Academy,1250 N High School Rd,,46214,Indianapolis,IN,Marion,US,39.770388,-86.270786,education: k-12,,http://achievevirtual.org/,(317) 988-7144,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5288,Indianapolis,Seamless Admissions
7f47a523-c8cd-49ca-6117-94a063c65ef1,M S D Wayne Township: Ben Davis High School,1200 N Girls Sch Rd,,46214,Indianapolis,IN,Marion,US,39.7874,-86.28868,education: k-12,,http://www.wayne.k12.in.us/bdhhome/,(317) 988-7000,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5213,Indianapolis,Seamless Admissions
f161236d-6a5e-4f29-5325-ae13f50d46f2,M S D Wayne Township: Ben Davis University High School,1155 S High School Rd,,46241,Indianapolis,IN,Marion,US,39.750635,-86.269158,education: k-12,,http://www.wayne.k12.in.us/bduhs/,(317) 988-7800,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5447,Indianapolis,Seamless Admissions
830f31f8-da61-4fa3-5565-84d84c8421c4,Northeast School Corp: North Central High School,910 E CR 975 N,,47850,Farmersburg,IN,Sullivan,US,39.21,-87.39,education: k-12,,http://www.nesc.k12.in.us,(812) 397-2132,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],7917,Indianapolis,Seamless Admissions
bee693a6-5993-4074-551a-d02daf8be34b,Perry Township Schools: Perry Meridian High School,401  W. Meridian School Rd,,46217,Indianapolis,IN,Marion,US,39.648105,-86.166391,education: k-12,,http://websites.msdpt.k12.in.us/ph,(317) 789-4400,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5307,Indianapolis,Seamless Admissions
f614ea0d-180c-4b08-7570-516404af87ac,Perry Township Schools: Southport High School,971 E Banta Rd,,46227,Indianapolis,IN,Marion,US,39.671091,-86.141943,education: k-12,,http://websites.msdpt.k12.in.us/sh,(317) 789-4800,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5309,Indianapolis,Seamless Admissions
a73f1736-20ca-4f6b-4921-50c2a4c0fc69,Phalen Leadership Academy - IN Inc,3920 Baker Drive,,46235,Indianapolis,IN,Marion,US,39.828483,-86.001688,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5496,Indianapolis,Seamless Admissions
cc83484e-d941-4ea8-5fc5-dece0b5c65bf,Purdue Polytechnic High School - Englewood,3029 E Washington St,,46201,Indianapolis,18,Marion County,US,39.768092,-86.112001,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],,Indianapolis,Seamless Admissions
e61810f8-7e05-4845-7619-cf67006b9bb4,Purdue Polytechnic High School North,1405 Broad Ripple Ave,,46220,Indianapolis,IN,Marion,US,39.8686,-86.134857,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],7782,Indianapolis,Seamless Admissions
2bf680c2-e134-49f9-5205-421ef13f8e5f,Rooted Schools Indianapolis,5750 E 30th St,,46218,Indianapolis,IN,Marion,US,39.812527,-86.07142,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],9997,Indianapolis,Seamless Admissions
5873dac7-c497-4cd6-7020-1803c13769ae,"The Hope Academy, Inc.",3919 Madison Ave,,46227,Indianapolis,IN,Marion,US,39.70905,-86.141548,education: k-12,,,,,False,approved,1,['IUI Seamless Admissions'],"{""Provide access to target populations""}",[' '],[''],0,,1,['Admissions'],5304,Indianapolis,Seamless Admissions
