id,name,street,street2,zipcode,city,state,county,country,latitude,longitude,type,description,url,phone,email,archived,status,activityCnt,activityName,role,contactNames,contactEmails,sectionCnt,courses,unitCnt,unitNames,externalId,portal_name,programs
9858654b-3edf-4c2e-4098-de4e950838ea,Indianapolis Public Schools,120 E Walnut St,,46204-1389,Indianapolis,IN,Marion,US,39.777277,-86.154587,education: k-12,,http://www.myips.org,(317) 226-4411,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5385,Indianapolis,Career Coaching
9bce2b58-12ef-4437-764a-ec8e7e9777ef,Indianapolis Public Schools: Arlington Community Middle School,120 E Walnut St,,46204,Indianapolis,IN,Marion,US,39.777235,-86.154595,education: k-12,,http://www.myips.org/,(317) 822-7980,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5466,Indianapolis,Career Coaching
caeeb74e-d775-449d-4746-bb06bdcc544f,Indianapolis Public Schools: Arsenal Technical High School,1500 E Michigan St,,46201,Indianapolis,IN,Marion,US,39.776231,-86.134912,education: k-12,,https://schools.myips.org/arsenaltech/,(317) 693-5300,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5462,Indianapolis,Career Coaching
06030b66-72d2-41dc-7c2f-caf2b4ae6984,Indianapolis Public Schools: Crispus Attucks High School,1140 Dr M Luther King Jr St,,46202,Indianapolis,IN,Marion,US,39.77,-86.17,education: k-12,,https://www.myips.org/cammhs,(317) 226-2800,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5474,Indianapolis,Career Coaching
9bf40994-6a3c-4ae6-52d4-ca927529aea7,Indianapolis Public Schools: George Washington High School,2215 W Washington St,,46202,Indianapolis,IN,Marion,US,39.763834,-86.197061,education: k-12,,https://www.myips.org/gwchs,(317) 693-5555,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5644,Indianapolis,Career Coaching
9f5d144d-ef4a-4853-6de3-bd87e6f7a105,Indianapolis Public Schools: H L Harshman Middle School,1501 E 10th St,,46201,Indianapolis,IN,Marion,US,39.780471,-86.132616,education: k-12,,http://www.501.ips.k12.in.us/,(317) 226-4101,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5601,Indianapolis,Career Coaching
edd5c26f-b45b-43b8-666f-d532c4853445,Indianapolis Public Schools: HW Longfellow Med/STEM Magnet Midl,510 Laurel Street,,46032,Indianapolis,IN,Marion,US,39.75916,-86.136818,education: k-12,,https://www.myips.org/,(317) 226-4228,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5467,Indianapolis,Career Coaching
4ed4db39-e215-435f-6bb9-a928aafb048b,Indianapolis Public Schools: Northwest Community Middle School,5525 W. 34th St.,,46224,Indianapolis,IN,Marion,US,39.814538,-86.259027,education: k-12,<p>The mission of the Indianapolis Public Schools is to prepare and empower all students for life.</p>,http://www.myips.org/nchs,(317) 693-5600,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5516,Indianapolis,Career Coaching
b7491e44-96bd-48de-47c8-06c48294dde1,Indianapolis Public Schools: Shortridge High School,3401 N Meridian,,46208,Indianapolis,IN,Marion,US,39.81818,-86.155429,education: k-12,,https://www.myips.org/shs,(317) 226-2810,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5492,Indianapolis,Career Coaching
e31b696a-915b-4c97-6f6a-1a07803801e3,Indianapolis Public Schools: William Penn School 49,1720 W Wilkins St,,46221,Indianapolis,IN,Marion,US,39.754312,-86.191041,education: k-12,,http://www.myips.org/williampenn49,(317) 226-4249,,False,approved,1,['Career Coaching Grant - IUI'],"{""Co-educate students"",""Manage the event or activity"",""Provide access to target populations"",""Provide volunteer site or space"",""Supervise the activity"",""Supervise students""}",[' '],[''],0,,1,['Career Services'],5549,Indianapolis,Career Coaching
